sample_name,fname,min_t,max_t,label,species,quality,site,date,classID,class,fold,subset,INCT20955_ABSENCE,INCT20955_BOAFAB_F,INCT20955_BOAFAB_M,INCT20955_PHYCUV_F,INCT20955_PHYCUV_M,INCT41_ABSENCE,INCT41_BOAALB_F,INCT41_BOAALB_M,INCT41_BOALUN_F,INCT41_BOALUN_M,INCT41_DENCRU_F,INCT41_DENCRU_M,INCT41_PHYCUV_F,INCT41_PHYCUV_M,INCT41_PHYMAR_F,INCT41_PHYMAR_M,INCT41_PITAZU_F,INCT41_PITAZU_M
SAMPLE_06360_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,9,12,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06361_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,12,15,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06362_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,15,18,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06363_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,18,21,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06364_INCT41_BOAALB_F_FOLD_5.wav,INCT41_20200213_201500,14,17,BOAALB_F,BOAALB,F,INCT41,2020-02-13 20:15:00,3,INCT41_BOAALB_F,5,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06365_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,23,26,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06366_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,26,29,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06367_INCT41_BOAALB_F_FOLD_5.wav,INCT41_20200213_201500,26,29,BOAALB_F,BOAALB,F,INCT41,2020-02-13 20:15:00,3,INCT41_BOAALB_F,5,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06368_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,29,32,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06369_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,37,40,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06370_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,43,46,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06371_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200213_201500,46,49,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:15:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06372_INCT41_BOAALB_F_FOLD_5.wav,INCT41_20200213_201500,44,47,BOAALB_F,BOAALB,F,INCT41,2020-02-13 20:15:00,3,INCT41_BOAALB_F,5,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06373_INCT41_BOAALB_M_FOLD_1.wav,INCT41_20200213_203000,0,3,BOAALB_M,BOAALB,M,INCT41,2020-02-13 20:30:00,7,INCT41_BOAALB_M,1,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAMPLE_06374_INCT41_BOAALB_M_FOLD_1.wav,INCT41_20200213_203000,5,8,BOAALB_M,BOAALB,M,INCT41,2020-02-13 20:30:00,7,INCT41_BOAALB_M,1,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAMPLE_06375_INCT41_BOAALB_F_FOLD_1.wav,INCT41_20200213_203000,10,13,BOAALB_F,BOAALB,F,INCT41,2020-02-13 20:30:00,3,INCT41_BOAALB_F,1,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06376_INCT41_BOAALB_M_FOLD_1.wav,INCT41_20200213_203000,11,14,BOAALB_M,BOAALB,M,INCT41,2020-02-13 20:30:00,7,INCT41_BOAALB_M,1,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAMPLE_06377_INCT41_BOAALB_F_FOLD_1.wav,INCT41_20200213_203000,15,18,BOAALB_F,BOAALB,F,INCT41,2020-02-13 20:30:00,3,INCT41_BOAALB_F,1,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06378_INCT41_BOAALB_M_FOLD_1.wav,INCT41_20200213_203000,17,20,BOAALB_M,BOAALB,M,INCT41,2020-02-13 20:30:00,7,INCT41_BOAALB_M,1,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAMPLE_06379_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200213_203000,19,22,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:30:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06380_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200213_203000,22,25,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:30:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06381_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200213_203000,25,28,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:30:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06382_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200213_203000,28,31,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 20:30:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06383_INCT41_BOAALB_M_FOLD_1.wav,INCT41_20200213_203000,22,25,BOAALB_M,BOAALB,M,INCT41,2020-02-13 20:30:00,7,INCT41_BOAALB_M,1,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAMPLE_06384_INCT41_BOAALB_F_FOLD_1.wav,INCT41_20200213_203000,40,43,BOAALB_F,BOAALB,F,INCT41,2020-02-13 20:30:00,3,INCT41_BOAALB_F,1,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06385_INCT41_PHYCUV_F_FOLD_3.wav,INCT41_20200213_211500,1,4,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 21:15:00,6,INCT41_PHYCUV_F,3,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06386_INCT41_PHYCUV_F_FOLD_3.wav,INCT41_20200213_211500,5,8,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 21:15:00,6,INCT41_PHYCUV_F,3,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06387_INCT41_BOAALB_F_FOLD_3.wav,INCT41_20200213_211500,8,11,BOAALB_F,BOAALB,F,INCT41,2020-02-13 21:15:00,3,INCT41_BOAALB_F,3,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06388_INCT41_PHYCUV_F_FOLD_3.wav,INCT41_20200213_211500,16,19,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 21:15:00,6,INCT41_PHYCUV_F,3,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06389_INCT41_BOAALB_F_FOLD_3.wav,INCT41_20200213_211500,17,20,BOAALB_F,BOAALB,F,INCT41,2020-02-13 21:15:00,3,INCT41_BOAALB_F,3,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06390_INCT41_PHYCUV_F_FOLD_3.wav,INCT41_20200213_211500,17,20,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 21:15:00,6,INCT41_PHYCUV_F,3,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06391_INCT41_BOAALB_F_FOLD_3.wav,INCT41_20200213_211500,36,39,BOAALB_F,BOAALB,F,INCT41,2020-02-13 21:15:00,3,INCT41_BOAALB_F,3,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06392_INCT41_PHYCUV_F_FOLD_3.wav,INCT41_20200213_211500,41,44,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 21:15:00,6,INCT41_PHYCUV_F,3,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06393_INCT41_PHYCUV_F_FOLD_3.wav,INCT41_20200213_211500,44,47,PHYCUV_F,PHYCUV,F,INCT41,2020-02-13 21:15:00,6,INCT41_PHYCUV_F,3,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06394_INCT41_BOAALB_F_FOLD_3.wav,INCT41_20200213_211500,57,60,BOAALB_F,BOAALB,F,INCT41,2020-02-13 21:15:00,3,INCT41_BOAALB_F,3,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06395_INCT41_BOAALB_M_FOLD_4.wav,INCT41_20200213_213000,0,3,BOAALB_M,BOAALB,M,INCT41,2020-02-13 21:30:00,7,INCT41_BOAALB_M,4,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAMPLE_06396_INCT41_BOAALB_M_FOLD_4.wav,INCT41_20200213_213000,5,8,BOAALB_M,BOAALB,M,INCT41,2020-02-13 21:30:00,7,INCT41_BOAALB_M,4,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAMPLE_06397_INCT41_BOAALB_M_FOLD_4.wav,INCT41_20200213_213000,10,13,BOAALB_M,BOAALB,M,INCT41,2020-02-13 21:30:00,7,INCT41_BOAALB_M,4,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SAMPLE_06398_INCT41_BOAALB_F_FOLD_4.wav,INCT41_20200213_213000,16,19,BOAALB_F,BOAALB,F,INCT41,2020-02-13 21:30:00,3,INCT41_BOAALB_F,4,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06399_INCT41_BOAALB_F_FOLD_4.wav,INCT41_20200213_213000,47,50,BOAALB_F,BOAALB,F,INCT41,2020-02-13 21:30:00,3,INCT41_BOAALB_F,4,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06400_INCT41_BOAALB_F_FOLD_2.wav,INCT41_20200213_221500,28,31,BOAALB_F,BOAALB,F,INCT41,2020-02-13 22:15:00,3,INCT41_BOAALB_F,2,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06401_INCT41_BOAALB_F_FOLD_4.wav,INCT41_20200213_223000,8,11,BOAALB_F,BOAALB,F,INCT41,2020-02-13 22:30:00,3,INCT41_BOAALB_F,4,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06402_INCT41_BOAALB_F_FOLD_4.wav,INCT41_20200213_223000,29,32,BOAALB_F,BOAALB,F,INCT41,2020-02-13 22:30:00,3,INCT41_BOAALB_F,4,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06403_INCT41_BOAALB_F_FOLD_4.wav,INCT41_20200213_223000,39,42,BOAALB_F,BOAALB,F,INCT41,2020-02-13 22:30:00,3,INCT41_BOAALB_F,4,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06404_INCT41_BOAALB_F_FOLD_0.wav,INCT41_20200213_231500,23,26,BOAALB_F,BOAALB,F,INCT41,2020-02-13 23:15:00,3,INCT41_BOAALB_F,0,test,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06405_INCT41_BOAALB_F_FOLD_0.wav,INCT41_20200213_231500,45,48,BOAALB_F,BOAALB,F,INCT41,2020-02-13 23:15:00,3,INCT41_BOAALB_F,0,test,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06406_INCT41_BOAALB_F_FOLD_1.wav,INCT41_20200213_233000,14,17,BOAALB_F,BOAALB,F,INCT41,2020-02-13 23:30:00,3,INCT41_BOAALB_F,1,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06407_INCT41_BOAALB_F_FOLD_1.wav,INCT41_20200213_233000,47,50,BOAALB_F,BOAALB,F,INCT41,2020-02-13 23:30:00,3,INCT41_BOAALB_F,1,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_06408_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,0,3,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06409_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,3,6,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06410_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,6,9,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06411_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,9,12,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06412_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,12,15,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06413_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,15,18,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06414_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,18,21,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06415_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,21,24,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06416_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,24,27,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06417_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,27,30,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06418_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,30,33,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06419_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,33,36,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06420_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,36,39,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06421_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,39,42,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06422_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,42,45,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06423_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,45,48,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06424_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,48,51,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06425_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,51,54,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06426_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,54,57,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06427_INCT41_PHYCUV_F_FOLD_1.wav,INCT41_20200216_200000,57,60,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 20:00:00,6,INCT41_PHYCUV_F,1,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06428_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,14,17,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06429_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,17,20,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06430_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,20,23,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06431_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,23,26,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06432_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,26,29,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06433_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,29,32,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06434_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,32,35,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06435_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,39,42,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06436_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,41,44,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06437_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,43,46,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06438_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,46,49,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06439_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,49,52,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06440_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,52,55,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06441_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,55,58,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06442_INCT41_DENCRU_M_FOLD_1.wav,INCT41_20200216_200000,58,61,DENCRU_M,DENCRU,M,INCT41,2020-02-16 20:00:00,14,INCT41_DENCRU_M,1,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06443_INCT41_DENCRU_M_FOLD_5.wav,INCT41_20200216_210000,0,3,DENCRU_M,DENCRU,M,INCT41,2020-02-16 21:00:00,14,INCT41_DENCRU_M,5,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06444_INCT41_DENCRU_M_FOLD_5.wav,INCT41_20200216_210000,3,6,DENCRU_M,DENCRU,M,INCT41,2020-02-16 21:00:00,14,INCT41_DENCRU_M,5,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAMPLE_06445_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,0,3,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06446_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,3,6,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06447_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,6,9,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06448_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,9,12,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06449_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,12,15,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06450_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,15,18,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06451_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,18,21,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06452_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,21,24,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06453_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,24,27,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06454_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,27,30,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06455_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,30,33,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMPLE_06456_INCT41_PHYCUV_F_FOLD_5.wav,INCT41_20200216_210000,33,36,PHYCUV_F,PHYCUV,F,INCT41,2020-02-16 21:00:00,6,INCT41_PHYCUV_F,5,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
